k4641,2.105566578,,,-
k4384,2.16670511,,,-
k1879,2.40081651,,,-
k858,2.405840265,,,-
k859,2.424080378,,,-
k856,2.288139282,,,-
k857,2.378640346,,,-
k854,2.381731005,,,-
k855,2.366017351,,,-
k2022,2.674056959,,,-
k853,2.46248586,,,-
k850,2.418561567,,,-
k851,2.435456872,,,-
k4389,2.105576059,,,-
k4388,2.10562294,,,-
k4647,2.105737447,,,-
k3761,2.750356087,,,-
k4441,2.564424213,Bhopal,2.35060068,0.009068363
k1663,2.165785157,,,-
k3319,2.457335921,,,-
k3318,2.726908858,,,-
k3317,2.16673526,,,-
k3316,2.28053853,,,-
k3315,2.121481049,,,-
k3314,2.156698411,,,0.037776429
k3313,2.726907697,,,-
k3312,2.569892069,,,-
k3311,2.185492344,,,-
k3310,2.29904822,,,-
k928,2.34027525,,,-
k929,2.421282095,,,-
k922,2.548421411,,,0.001584053
k923,2.678774417,,,0.0095337
k920,2.346659097,,,-
k921,2.414977485,,,-
k926,2.427243112,,,-
k927,2.362103067,,,-
k924,2.395648263,,,-
k925,2.510473385,Bhopal,2.003287448,0.009068363
k702,2.467375247,,,0.0006759
k703,2.512926144,Bhopal,2.145839882,0.018675135
k700,2.324119244,,,-
k701,2.504324051,,,-
k706,2.500422959,,,-
k4177,2.693253055,Bhopal,2.365717482,0.010020212
k704,2.443019678,,,-
k705,2.386615119,,,-
k2804,2.593449162,Bhopal,2.24811606,0.010020212
k2805,2.593452661,Bhopal,2.248060597,0.010020212
k708,2.587630037,,,0.009068363
k709,2.540660054,Bhopal,2.019534063,3.51E-05
k2800,2.593447707,Bhopal,2.248146865,0.010020212
k2801,2.715785883,Bhopal,2.488331951,0.008623412
k2802,2.467389286,Kerala,2.171397323,0.042788387
k2803,2.596246833,Bhopal,2.341516797,0.005416812
k4416,2.564422952,Bhopal,2.350941853,0.009068363
k263,2.630130315,,,0.004144103
k4349,2.166663241,,,-
k636,2.564430305,,,-
k637,2.630907642,,,-
k3269,2.687230272,Bhopal,2.207760721,0.010020212
k635,2.721090157,Bhopal,2.446837098,0.000866893
k632,2.647396363,,,-
k633,2.550384504,,,-
k630,2.335011767,,,-
k631,2.52706785,,,-
k3263,3.093580315,Bhopal,2.626295423,0.011615064
k3262,2.288046868,,,-
k3261,2.293706967,,,-
k3260,2.343327955,Bhopal,2.066107878,0.037776429
k3267,2.298534646,,,-
k3266,2.359018937,Bhopal,2.097359598,0.037776429
k638,2.694367756,,,-
k639,2.940125822,Bhopal,2.576131518,0.005416812
k3443,2.105669784,,,-
k3442,2.700408336,,,-
k3441,2.590776226,,,-
k3440,2.106215269,,,-
k3447,2.905251367,,,-
k3446,2.833565737,,,-
k3445,2.905289451,,,-
k3444,2.056536005,,,-
k3449,2.56435477,Bhopal,2.346488593,0.006678356
k3448,2.479255957,Bhopal,2.199552921,0.008623412
k148,2.676696961,,,-
k149,2.445636876,,,-
k140,2.624115707,,,-
k141,2.450631615,,,-
k142,2.420580709,,,-
k143,2.616195021,Bhopal,2.076609709,0.041058648
k144,2.290406301,,,-
k145,2.943459612,Bhopal,2.581978317,0.00371601
k146,2.695056251,Bhopal,2.148964241,0.000333204
k147,2.685240223,Bhopal,2.032805212,0.002661756
k3047,2.158493893,,,0.042788387
k3046,2.240135264,,,0.042788387
k3045,2.294805616,,,-
k3044,2.208638635,,,0.042788387
k3043,2.294805616,,,-
k3042,2.208638635,,,0.042788387
k3041,2.16729879,,,0.042788387
k3040,2.231047479,,,0.042788387
k3368,2.453259142,,,-
k3049,2.287920269,Bhopal,2.034853873,0.007032448
k3048,2.232905522,,,0.042788387
k2185,2.448269905,,,-
k2011,2.607829205,,,-
k2184,2.19883438,,,-
k852,2.30844472,,,-
k4318,2.16666524,,,-
k4319,2.166669374,,,-
k1939,2.596545385,Bhopal,2.287885342,0.001248781
k1938,2.938451903,,,-
k1429,2.703285082,Bhopal,2.362572948,0.004616475
k1428,2.821332353,,,-
k1935,2.592048673,Bhopal,2.276758862,0.001248781
k1426,2.429873111,,,-
k1425,2.352344411,Bhopal,2.064473029,0.01549393
k1936,2.589361269,Bhopal,2.186645813,0.048351379
k1931,2.583226324,Bhopal,2.175187002,0.039388522
k1422,2.448199435,Kerala,2.012259187,0.034720135
k1421,2.313264365,,,-
k1932,2.475810785,,,-
k3689,1.996713835,,,-
k3688,2.548309742,,,-
k2187,2.478160645,Bhopal,2.147886318,0.001887889
k3685,1.996713835,,,-
k3684,2.548309742,,,-
k3687,2.350961792,,,-
k3686,2.350954906,,,-
k3681,2.677210995,,,-
k3680,2.350954207,,,-
k3683,2.350961792,,,-
k3682,2.350954906,,,-
k3545,2.738678424,Bhopal,2.386633061,0.033272883
k3538,2.796427634,Bhopal,2.535247142,0.044579339
k3629,2.487946048,Bhopal,2.217211341,0.008623412
k1376,2.777936991,,,-
k2186,2.246993313,,,-
k3165,2.160470765,,,-
k2219,2.627776694,Bhopal,2.191998888,0.005137094
k4406,2.564423015,Bhopal,2.35087691,0.009068363
k4407,2.564422937,Bhopal,2.350961048,0.009068363
k1689,2.542473566,,,-
k1688,2.598908505,,,-
k4402,2.564423002,Bhopal,2.35088914,0.009068363
k4403,2.564422806,Bhopal,2.351241011,0.009068363
k4400,2.564423029,Bhopal,2.350865272,0.009068363
k4401,2.564423012,Bhopal,2.350879376,0.009068363
k1683,2.603209145,Bhopal,2.065212438,0.048351379
k1682,2.475299076,,,-
k1681,2.121884406,,,-
k1680,2.147756212,,,-
k1687,2.121884406,,,-
k1686,2.147756212,,,-
k1685,2.185882595,,,-
k1684,2.561948263,,,-
k2123,2.466450202,,,-
k1339,2.293896172,,,-
k1338,2.530188798,,,-
k3162,2.425867262,Bhopal,2.127625396,0.004374513
k2122,2.332338524,Bhopal,2.0334347,0.007032448
k1333,2.538116322,,,-
k1332,2.764879751,Bhopal,2.566257219,0.00819808
k1331,2.636578214,,,-
k1330,2.403895843,,,-
k1337,2.26287449,Bhopal,2.00364901,0.00371601
k1336,2.413514037,,,-
k1335,2.35921281,,,-
k1334,2.295091528,,,-
k1113,2.502568056,Bhopal,2.210019752,0.005137094
k1112,2.378312352,,,-
k1111,2.622486381,,,-
k1110,2.355728305,,,-
k1117,2.284604259,,,-
k1116,2.386555882,,,-
k1115,2.389624001,,,-
k1114,2.605869812,,,-
k3869,2.196871702,,,-
k3868,2.609553286,,,-
k1119,2.67318529,,,0.023444325
k1118,2.684246729,,,-
k2126,2.466450202,,,-
k2180,2.354860095,Kerala,2.113662549,0.023444325
k2125,2.332338524,Bhopal,2.0334347,0.007032448
k2124,2.606885449,,,-
k13,2.394781308,,,-
k12,2.347176928,,,-
k11,2.482484264,,,-
k10,2.398599798,,,-
k17,2.635149185,Bhopal,2.187166706,0.012799732
k16,2.688347108,,,0.009068363
k15,2.285207163,,,-
k14,2.500008279,,,-
k2794,2.434521816,Kerala,2.089301464,0.019554632
k2795,2.371959511,,,-
k19,2.635225464,,,0.019554632
k18,2.362717128,,,-
k2790,2.369234522,,,-
k2791,2.449985119,,,-
k2792,2.232843716,,,-
k2793,2.579910134,,,-
k1207,2.567998775,,,-
k1206,2.545777775,Bhopal,2.263689026,0.005137094
k1205,2.385788389,,,-
k1204,2.368924485,,,-
k1203,2.701889345,,,-
k1202,2.419651373,,,-
k1201,2.318049558,,,-
k1200,2.621030766,Bhopal,2.267157083,0.0095337
k1759,2.44703863,,,-
k1758,2.354827168,,,-
k1209,2.477538946,Bhopal,2.001238975,0.012799732
k1208,2.394676473,,,-
k3999,2.179933434,,,0.004870495
k3998,1.859923202,,,-
k2182,2.310576947,Bhopal,2.034115729,0.00371601
k3618,2.570235908,,,-
k4639,2.105421611,,,-
k3619,2.487943511,Bhopal,2.217219596,0.008623412
k2881,2.240664464,,,0.042788387
k4638,2.105650074,,,-
k2248,2.655110837,Bhopal,2.22216847,0.034720135
k2249,2.529689361,,,-
k2892,2.235762431,,,0.042788387
k2242,2.610867618,Bhopal,2.169904958,0.037776429
k2243,2.611823931,,,-
k2240,2.762024938,,,-
k2241,2.590600271,,,0.042788387
k2246,2.611489657,Bhopal,2.17118861,0.037776429
k2247,2.528388798,,,-
k2244,2.769025226,,,-
k2245,2.588678988,,,0.042788387
k4635,2.105886294,,,-
k1837,2.943482534,Bhopal,2.585203083,0.007032448
k3990,1.8522693,,,-
k4499,2.583605003,,,-
k4637,2.105886294,,,-
k4498,2.583584929,,,-
k4028,1.831507645,,,0.036220812
k4636,2.105420751,,,-
k4029,2.011230647,,,0.006017864
k3995,1.894392581,,,-
k4709,2.105542492,,,-
k4630,2.10596737,,,-
k2261,2.621269906,Bhopal,2.161657524,0.034720135
k3997,1.875512118,,,0.036220812
k2309,2.283727615,,,-
k2308,2.59425685,Bhopal,2.221296118,0.002661756
k2307,2.391574352,,,-
k2306,2.532037838,Bhopal,2.13693512,0.018675135
k2305,2.41448244,,,-
k2304,2.552529243,,,-
k2303,2.607645116,,,-
k2302,2.570059784,,,-
k2301,2.2722506,,,-
k2300,2.541595122,Bhopal,2.106775364,0.036220812
k4491,2.583587412,,,-
k4490,2.583589975,,,-
k4020,2.010235795,,,0.006017864
k3963,2.0101886,Bhopal,2.013768956,0.006017864
k3090,2.287899631,Bhopal,2.034943275,0.007032448
k4021,2.010238133,,,0.006017864
k794,2.569384013,Bhopal,2.142698973,0.025629493
k4022,1.907381453,,,-
k4253,2.166921771,,,-
k4023,1.8337238,,,0.036220812
k4087,2.405213052,,,-
k4252,2.166876442,,,-
k4024,1.978634441,,,0.037776429
k806,2.466029582,,,0.003517404
k4251,2.166742334,,,-
k4025,2.010213308,,,0.006017864
k1078,2.382092334,,,0.022413714
k4250,2.166727706,,,-
k4026,1.781968245,,,0.036220812
k4257,2.166763888,,,-
k4027,1.932208589,,,0.037776429
k4256,2.166753498,,,-
k849,2.374531378,,,-
k848,2.458093141,,,-
k2019,2.254728954,,,0.036220812
k2018,2.202963555,,,-
k499,2.61867384,,,0.000355827
k4255,2.166670637,,,-
k841,2.447417591,,,-
k840,2.582272459,,,-
k843,2.473540282,,,-
k842,2.766039274,Bhopal,2.440927326,9.74E-05
k845,2.68287968,Bhopal,2.28512333,0.017019414
k844,2.598904964,Bhopal,2.14355685,0.001584053
k847,2.666320195,,,-
k846,2.447846801,,,0.017830442
k4312,2.166790456,,,-
k4348,2.16673827,,,-
k2095,2.332342474,Bhopal,2.033288632,0.007032448
k1934,2.25456648,,,-
k1937,2.462315301,,,-
k2188,2.439415379,,,-
k1424,2.535291506,Bhopal,2.226404409,0.044579339
k4058,2.166682229,,,-
k1423,2.213717215,,,0.016240939
k1930,2.605329511,Bhopal,2.296865839,0.002000506
k3653,2.35095251,,,-
k1933,2.697339306,,,-
k2944,2.432846516,,,-
k2894,2.149080763,,,0.042788387
k1420,2.53663959,Bhopal,2.224179367,0.044579339
k935,2.384471459,,,-
k934,2.532804723,,,-
k937,2.330224682,,,-
k936,2.390945669,,,-
k931,2.386294192,,,-
k930,2.339293633,,,-
k933,2.320929444,,,-
k932,2.342797811,,,-
k3300,2.624620736,,,-
k3301,2.726908513,,,-
k3302,2.726900336,,,-
k3303,2.288931208,,,-
k939,2.34789099,,,-
k938,2.480848261,,,-
k3306,2.166725014,,,-
k3307,2.235918836,,,0.037776429
k445,2.265743982,,,-
k444,2.213382419,,,-
k447,2.594027494,,,0.001325827
k446,2.418989425,,,-
k441,2.775581639,Bhopal,2.372113557,0.000524654
k440,2.647298878,Bhopal,2.022967424,0.001106945
k443,2.640932855,Bhopal,2.13297403,0.002815897
k442,2.588757645,,,0.002661756
k312,2.658186013,,,0.002376371
k449,2.439605859,,,-
k448,2.677862098,,,-
k2879,2.206899911,,,0.041058648
k2878,2.163438569,,,0.042788387
k719,2.354086294,,,-
k718,2.941932009,,,-
k4149,2.183837837,,,-
k4148,2.405247736,,,-
k715,2.511848054,,,-
k714,2.383998124,,,-
k717,2.658940918,,,-
k716,2.525329024,,,0.006017864
k711,2.514963896,,,-
k710,2.501449544,,,0.000814939
k713,2.323996227,,,-
k712,2.635100535,,,-
k4289,2.166662891,,,-
k3157,2.025491685,,,0.037776429
k3274,2.308891532,,,-
k3275,2.726908131,,,-
k3276,2.16729112,,,-
k3277,2.368870776,,,-
k3270,2.186168495,,,-
k3271,2.186168495,,,-
k3272,2.491115417,,,-
k3273,2.071335244,,,-
k838,2.531151364,,,-
k3278,2.726907192,,,-
k3279,2.596798599,Bhopal,2.383806563,0.005137094
k621,2.552468627,,,0.012799732
k620,2.448251072,,,-
k623,2.724954448,,,-
k622,2.550995766,Bhopal,2.037215653,0.046433123
k625,2.451669634,,,-
k624,2.330086543,,,-
k627,2.453445253,,,-
k626,2.424494052,,,-
k629,2.550474746,,,0.013431225
k628,2.602516909,Bhopal,2.248531588,0.005137094
k4192,2.307853206,,,-
k2905,2.25238051,,,0.042788387
k2904,2.14243501,,,-
k2907,2.2215283,,,0.042788387
k2906,2.532150051,,,-
k3458,2.307890722,,,-
k2900,2.543045341,,,-
k2903,2.220766079,,,0.042788387
k2902,2.492381194,Bhopal,2.058157752,0.008623412
k3454,2.479254527,Bhopal,2.199564338,0.008623412
k3455,2.479254527,Bhopal,2.199564338,0.008623412
k3456,2.583570606,,,-
k3457,2.583570606,,,-
k2909,2.248615877,,,0.042788387
k2908,2.027792397,,,0.041058648
k3452,2.479258993,Bhopal,2.199531887,0.008623412
k3453,2.794687608,,,-
k2893,2.197334994,,,0.041058648
k159,2.686818262,Bhopal,2.164655418,0.000148224
k158,2.661847986,Bhopal,2.113690816,8.45E-05
k153,2.708157808,Bhopal,2.137514783,0.001041756
k152,2.723301429,Bhopal,2.236422472,5.47E-05
k151,2.937716924,Bhopal,2.568093662,0.00371601
k150,2.43723804,,,-
k157,2.30250307,,,-
k156,2.469506782,,,-
k155,2.727875595,Bhopal,2.423340492,0.005416812
k154,2.631872495,,,-
k3050,2.233925606,,,0.042788387
k3051,2.203421354,,,0.042788387
k3052,2.287894263,Bhopal,2.035008177,0.007032448
k3053,2.261823541,,,0.042788387
k3054,2.21970006,,,0.042788387
k3055,2.219002747,,,0.042788387
k3056,2.232130676,,,0.042788387
k3057,2.170370573,,,0.042788387
k3058,2.334381227,,,-
k3059,2.259503716,,,0.042788387
k4093,2.405217532,,,-
k4092,2.405213147,,,-
k4095,2.186350325,,,-
k4094,2.405219855,,,-
k4097,2.174236498,,,-
k4096,2.224067912,,,-
k196,2.32372952,,,-
k2871,2.515720134,,,-
k4056,2.56442301,Bhopal,2.350881158,0.009068363
k3655,2.350953704,,,-
k650,2.452097252,,,-
k4327,2.166663043,,,-
k4326,2.166665638,,,-
k4325,2.166670207,,,-
k4324,2.166664247,,,-
k4323,2.166726001,,,-
k4322,2.166907481,,,-
k4321,2.166696649,,,-
k277,2.829273266,Bhopal,2.647905853,0.008623412
k2211,2.635839145,,,-
k4051,2.583608111,,,-
k274,2.708728533,Bhopal,2.062547161,0.0095337
k4329,2.166827569,,,-
k4328,2.166676694,,,-
k1438,2.742616492,,,-
k1439,2.520727932,,,-
k907,2.421454936,,,-
k1928,2.458940112,,,-
k1929,2.221169852,,,-
k1430,2.835563561,,,-
k1927,2.584842381,,,-
k1432,2.53663959,Bhopal,2.224179367,0.044579339
k1433,2.33175999,Bhopal,2.044382106,0.010528715
k1434,2.433679146,,,-
k1435,2.234240421,,,0.005416812
k1436,2.821332353,,,-
k901,2.293841067,,,-
k2708,2.272526041,,,-
k902,2.394956573,,,-
k3698,2.455842613,,,-
k3699,2.870420543,,,-
k3696,2.350969391,,,-
k3697,2.350991132,,,-
k3694,2.868771,,,-
k3695,2.35095654,,,-
k3692,2.350959811,,,-
k3693,2.351035597,,,-
k3690,2.350957845,,,-
k3691,2.19093128,,,-
k724,2.671935819,Bhopal,2.299295328,0.000634688
k2499,2.546710256,,,-
k2498,2.749803411,Bhopal,2.465421295,0.010020212
k2497,2.74980527,Bhopal,2.465427753,0.010020212
k2496,2.412162157,Bhopal,2.075436761,0.027988671
k2495,2.5912039,Bhopal,2.278736207,0.029236891
k2494,2.749838918,Bhopal,2.465815199,0.010020212
k2493,2.749838652,Bhopal,2.465755178,0.010020212
k2492,2.669658415,Bhopal,2.38899183,0.005416812
k2491,2.749839287,Bhopal,2.46597733,0.010020212
k2490,2.553686975,Bhopal,2.181013325,0.006678356
k1694,2.135974114,,,-
k1695,2.541759921,,,-
k1696,2.629611684,Bhopal,2.216652342,0.011615064
k1697,2.452012563,Bhopal,2.084249468,0.013431225
k2659,2.569228795,,,-
k2658,2.663965973,,,-
k1692,2.607783242,,,-
k1693,2.563502219,,,-
k2655,2.679300107,Bhopal,2.315008353,0.00779162
k4110,2.186431705,,,-
k2657,2.344928204,,,-
k2656,2.57093712,,,-
k1698,2.734861387,Bhopal,2.420199529,0.005137094
k1699,2.640488955,,,-
k2653,2.288036542,Bhopal,2.034746009,0.007032448
k2652,2.405568591,,,-
k1324,2.410458011,,,-
k1325,2.329367762,,,0.022413714
k1326,2.435927737,,,-
k1327,2.620866802,,,-
k1320,2.69821017,Bhopal,2.222242706,0.00779162
k1321,2.299380615,Bhopal,2.021805531,0.023444325
k1322,2.05737948,,,0.004616475
k1323,2.388746905,,,-
k4439,2.564422933,Bhopal,2.350965325,0.009068363
k4438,2.564422857,Bhopal,2.351098027,0.009068363
k1328,2.455539962,Bhopal,2.150035553,0.005137094
k1329,2.236106733,,,-
k2941,2.21793937,,,0.042788387
k2705,2.857587006,,,-
k2940,2.217485416,,,0.042788387
k4549,2.105422557,,,-
k2943,2.207215675,,,0.042788387
k3872,2.235689952,,,-
k3873,2.554541598,,,-
k3870,2.526052431,,,-
k2942,2.765637647,Kerala,2.49173808,0.014090096
k1108,2.295980288,,,-
k1109,2.474609517,,,-
k3874,2.405214121,,,-
k3875,2.419808789,,,-
k1104,2.878776024,,,-
k1105,2.083661914,,,0.004616475
k3878,2.405221291,,,-
k1107,2.6047962,,,-
k1100,2.400918872,Bhopal,2.077439734,0.023444325
k1101,2.624009841,,,-
k1102,2.43421121,,,-
k1103,2.386857526,,,-
k4554,2.105489442,,,-
k4555,2.105419612,,,-
k4556,2.105421624,,,-
k4557,2.105655826,,,-
k4550,2.105719541,,,-
k2947,2.260660854,,,0.042788387
k4552,2.105420318,,,-
k4553,2.105418379,,,-
k4548,2.105742635,,,-
k2946,2.467699043,,,-
k4558,2.105805091,,,-
k4559,2.105418649,,,-
k2877,2.430967179,,,-
k1210,2.404311276,Bhopal,2.010441554,0.018675135
k1211,2.243531089,,,-
k1212,2.42502288,,,-
k1213,2.640317237,Bhopal,2.327003256,0.012799732
k1214,2.390433575,,,-
k1215,2.393841084,Bhopal,2.026183781,0.022413714
k1216,2.665563957,,,-
k1217,2.609362752,,,-
k1218,2.912615332,,,-
k1219,2.405149538,Bhopal,2.03958093,0.030532716
k1748,2.207627658,,,-
k358,2.659113136,Bhopal,2.029436318,0.001781122
k2876,2.206899911,,,0.041058648
k3093,2.241047266,,,0.042788387
k498,2.31752677,,,-
k2277,2.562406363,Kerala,2.129943037,0.026786662
k2276,2.638005961,Bhopal,2.210419057,0.033272883
k2275,2.642171552,Bhopal,2.208492374,0.034720135
k2274,2.64002771,Bhopal,2.226547451,0.005137094
k2273,2.758505731,,,-
k2272,2.621318445,Bhopal,2.164238063,0.034720135
k2271,2.6384549,Bhopal,2.203513049,0.00779162
k4054,2.583594397,,,-
k4409,2.564422838,Bhopal,2.351144729,0.009068363
k4057,2.166672668,,,-
k2279,2.646385156,Kerala,2.227350966,0.027988671
k2278,2.547079784,Bhopal,2.094992954,0.026786662
k2475,2.736494052,Kerala,2.36206892,0.034720135
k2474,2.464177373,,,-
k2477,2.637803679,Bhopal,2.391680029,0.002376371
k2476,2.208720895,,,-
k2471,2.728505499,Kerala,2.378340707,0.034720135
k2470,2.582357017,Kerala,2.321283571,0.044579339
k2473,2.73074642,Bhopal,2.327305559,0.041058648
k2472,2.58502777,,,-
k351,2.397699046,,,-
k2479,2.484421909,,,-
k2478,2.229012594,,,-
k4050,2.583612907,,,-
k4053,2.583590884,,,-
k4052,2.583596314,,,-
k2120,2.658639207,,,-
k2318,2.711597417,,,-
k2319,2.66365323,Bhopal,2.160155426,0.004616475
k3527,2.350954296,,,-
k2310,2.637038105,Kerala,2.225254958,0.017830442
k2311,2.64073658,Kerala,2.245055627,0.017830442
k2312,2.256213591,,,-
k2313,2.605791086,Kerala,2.258707211,0.048351379
k2314,2.341441879,,,-
k2315,2.522152621,Bhopal,2.102330069,0.02451582
k2316,2.299924704,,,-
k2317,2.320908231,,,-
k4217,2.583597621,,,-
k3099,2.233386767,,,0.042788387
k4216,2.30779428,,,-
k3861,2.663531082,,,-
k1869,2.463553824,,,-
k3860,2.63517267,Kerala,2.301453153,0.042788387
k3863,2.660182063,Kerala,2.331051089,0.042788387
k2004,2.640010549,Bhopal,2.223353759,0.02451582
k2005,2.779377949,Bhopal,2.595324874,0.00819808
k2006,2.506868837,,,-
k2007,2.458146369,,,-
k2000,2.160003223,,,-
k2001,2.45090399,,,-
k2002,2.700484589,,,-
k2003,2.504187647,,,-
k3865,2.317813539,,,-
k2008,2.449481655,,,-
k2009,2.332332731,Bhopal,2.24272901,0.007032448
k4215,2.307831453,,,-
k3864,2.745901935,,,-
k1868,2.445753171,,,-
k3867,2.612607775,,,-
k3866,2.48957652,,,-
k2086,2.270720016,,,-
k4214,2.307831453,,,-
k892,2.263887514,,,-
k893,2.483915312,,,-
k890,2.739436832,,,-
k891,2.318764875,,,-
k548,2.547124199,,,0.000595825
k549,2.630974662,Bhopal,2.047077835,0.002244444
k894,2.454258366,,,-
k895,2.297208906,,,-
k544,2.680196794,Bhopal,2.280988551,0.000405446
k545,2.457376625,,,-
k546,2.664921415,Bhopal,2.02884713,0.005137094
k547,2.708927155,Bhopal,2.291186138,0.009068363
k540,2.519944064,,,0.000814939
k541,2.703239249,Bhopal,2.397852842,0.006678356
k542,2.619413402,,,0.01549393
k543,2.619361047,,,-
k3808,2.811364586,,,-
k1637,2.118922021,,,-
k4213,2.307776896,,,-
k940,2.422498742,,,-
k941,2.510324142,,,-
k942,3.129854086,,,-
k943,3.130139766,,,-
k944,2.436853856,,,-
k945,2.416324394,,,-
k946,2.319465218,,,-
k947,2.385011222,,,-
k948,2.432751461,,,-
k949,2.385011222,,,-
k4660,2.105421783,,,-
k430,2.750891233,Bhopal,2.153038829,0.00779162
k431,2.604841618,,,-
k432,2.43342459,,,-
k433,2.592031278,,,0.014777328
k434,2.620765301,,,-
k435,2.630287792,,,-
k436,2.720217681,,,-
k437,2.750891233,Bhopal,2.153038829,0.00779162
k438,2.604841618,,,-
k439,2.425841997,,,-
k2374,2.539810546,,,-
k3640,2.061434902,,,0.048351379
k3790,1.974239524,,,0.031877566
k768,2.371385064,,,-
k769,2.504495215,,,0.048351379
k2868,2.517734603,,,-
k2869,2.749326497,Bhopal,2.407034648,0.006017864
k2411,2.392250593,,,-
k2862,2.39651207,,,-
k2863,2.219603842,,,0.042788387
k2860,2.211553531,,,0.042788387
k763,2.360451364,,,-
k2866,2.061074843,,,0.039388522
k765,2.490756527,,,0.001175888
k766,2.551517671,Bhopal,2.046661511,0.001887889
k2865,2.752257483,Bhopal,2.409610828,0.006017864
k3191,2.177631069,,,0.048351379
k3190,2.639400127,,,-
k3193,2.504505852,Bhopal,2.129634658,0.009068363
k3192,2.175062413,,,0.048351379
k3195,2.560256948,,,-
k3194,2.567843492,,,-
k3197,2.542362109,,,-
k3196,2.461827753,Kerala,2.115993677,0.030532716
k3199,2.572693255,,,-
k3198,2.44576486,,,-
k3797,2.794739176,,,-
k3201,2.410659697,,,-
k3200,2.490197526,,,-
k3203,2.386534333,,,-
k3202,2.34073594,,,-
k3205,2.453828654,,,-
k3204,2.75712892,Kerala,2.507835302,0.010528715
k3207,2.715923482,Bhopal,2.45051351,0.010020212
k3206,2.715923501,Bhopal,2.451827703,0.010020212
k3209,2.455854172,,,0.017830442
k3208,2.439580362,,,-
k2808,2.593447451,Bhopal,2.248153298,0.010020212
k3116,2.229961408,,,0.006678356
k3940,2.909980207,,,-
k388,2.269090128,,,-
k389,2.485352762,,,-
k386,2.608815001,,,-
k387,2.639130925,,,-
k384,2.6820254,Bhopal,2.307976884,0.010020212
k385,2.56641712,,,0.010020212
k382,2.497745081,,,-
k383,3.186619511,,,-
k380,2.625067527,,,-
k381,2.70798418,Bhopal,2.051152423,0.00740331
k166,2.657384664,Bhopal,2.075209263,0.000223356
k167,2.673296258,Bhopal,2.097489412,0.000311933
k164,3.250488945,,,-
k165,2.435820748,,,-
k162,2.465505404,,,-
k163,2.616051438,Bhopal,2.080401578,0.02451582
k2910,2.203313285,,,0.042788387
k161,2.725304328,Bhopal,2.418798224,0.005416812
k3421,2.086077788,,,-
k3420,2.583612715,,,-
k3423,2.042673354,,,-
k3422,2.086077788,,,-
k3425,2.583568837,,,-
k3424,2.583600652,,,-
k168,2.625758767,,,-
k169,2.725170805,Bhopal,2.419327597,0.005416812
k364,2.629373658,,,-
k365,2.39322824,,,-
k366,3.101647225,,,-
k367,2.335961304,,,-
k360,2.280329627,,,-
k361,2.608571747,,,0.0095337
k362,2.659782223,,,0.004374513
k363,2.721324018,Bhopal,2.415614913,0.011615064
k2798,2.345015035,,,0.031877566
k3703,2.870420543,,,-
k368,2.637973224,,,0.014777328
k369,2.634888904,Bhopal,2.173428325,0.002000506
k2799,2.59344286,Bhopal,2.297173259,0.010020212
k4200,2.307921711,,,-
k4088,2.17456263,,,-
k4089,2.27137476,,,-
k4201,2.307835491,,,-
k4082,2.334014829,,,0.041058648
k4083,2.266786056,,,0.039388522
k4080,2.147049966,,,-
k4081,2.27187196,,,-
k4086,2.405213028,,,-
k4202,2.307884817,,,-
k4084,2.699271776,Bhopal,2.42013524,0.00779162
k4085,2.702443987,Bhopal,2.399631057,0.00779162
k4543,2.105419518,,,-
k4203,2.307903425,,,-
k3519,2.235025192,,,0.037776429
k3518,2.90516355,,,-
k4542,2.105525968,,,-
k3515,2.40063827,,,-
k3514,2.905190655,,,-
k3517,2.905228577,,,-
k3516,2.90523346,,,-
k3511,2.822083204,,,-
k3510,2.905255589,,,-
k3513,2.30786465,,,-
k4205,2.307903425,,,-
k3735,2.344728019,,,-
k3734,2.318054796,,,-
k3737,2.350955491,,,-
k3736,2.350965531,,,-
k3731,2.292831155,,,-
k3730,2.350964213,,,-
k3733,2.350958527,,,-
k3732,2.350952447,,,-
k4547,2.105693772,,,-
k4207,2.307922181,,,-
k3739,2.350966021,,,-
k3738,2.35102167,,,-
k4546,2.105832955,,,-
k4330,2.16666701,,,-
k4331,2.166664294,,,-
k4332,2.166673544,,,-
k4333,2.166756167,,,-
k4334,2.166763161,,,-
k4335,2.166876244,,,-
k4336,2.166664294,,,-
k4337,2.166673544,,,-
k4338,2.166756167,,,-
k4339,2.166763161,,,-
k4544,2.105496867,,,-
k1755,2.327836745,,,-
k1919,2.351953153,,,-
k1918,2.598739039,,,-
k1754,2.085989813,,,-
k1913,2.596927023,,,-
k1912,2.607525377,Bhopal,2.300916035,0.001106945
k1911,2.327361337,,,-
k1910,2.392883319,,,-
k1917,2.607778467,Bhopal,2.297339182,0.001679931
k1916,2.650272823,,,-
k1915,2.684238904,,,-
k1914,2.745949207,,,-
k557,2.312439966,,,-
k3646,1.968693468,,,0.025629493
k1756,2.724142473,Bhopal,2.429109957,0.018675135
k556,2.757030167,Bhopal,2.398620422,6.81E-05
k1751,2.488452984,,,-
k555,2.641095474,,,0.00819808
k1750,2.5664574,Bhopal,2.080586528,0.017019414
k2488,2.20343975,,,-
k2489,2.66005873,Bhopal,2.219377927,0.041058648
k554,2.702305533,Bhopal,2.28896345,0.004616475
k1753,2.641242246,Bhopal,2.294861434,0.039388522
k2480,2.237289236,,,-
